Trinity Netwo...,https://coinmarketcap.com/currencies/trinity-network-credit/,0.101955
Tierion,https://coinmarketcap.com/currencies/tierion/,0.0774198
district0x,https://coinmarketcap.com/currencies/district0x/,0.054644
Bread,https://coinmarketcap.com/currencies/bread/,0.439257
Ink,https://coinmarketcap.com/currencies/ink/,0.0695392
INS Ecosystem,https://coinmarketcap.com/currencies/ins-ecosystem/,1.1504
WaBi,https://coinmarketcap.com/currencies/wabi/,0.681678
Delphy,https://coinmarketcap.com/currencies/delphy/,0.817702
DMarket,https://coinmarketcap.com/currencies/dmarket/,0.77109
Viacoin,https://coinmarketcap.com/currencies/viacoin/,1.31171
Etherparty,https://coinmarketcap.com/currencies/etherparty/,0.0617735
Bottos,https://coinmarketcap.com/currencies/bottos/,0.084047
Ormeus Coin,https://coinmarketcap.com/currencies/ormeus-coin/,1.74961
Crypterium,https://coinmarketcap.com/currencies/crypterium/,0.38163
MobileGo,https://coinmarketcap.com/currencies/mobilego/,0.301727
OriginTrail,https://coinmarketcap.com/currencies/origintrail/,0.115653
Counterparty,https://coinmarketcap.com/currencies/counterparty/,11.2271
Synereo,https://coinmarketcap.com/currencies/synereo/,0.29042
Soarcoin,https://coinmarketcap.com/currencies/soarcoin/,0.0269121
Unobtanium,https://coinmarketcap.com/currencies/unobtanium/,146.016
Universa,https://coinmarketcap.com/currencies/universa/,0.0168008
BlockMason Cr...,https://coinmarketcap.com/currencies/blockmason/,0.403569
Wagerr,https://coinmarketcap.com/currencies/wagerr/,0.154337
LBRY Credits,https://coinmarketcap.com/currencies/library-credit/,0.179152
Legolas Exchange,https://coinmarketcap.com/currencies/legolas-exchange/,0.193043
Burst,https://coinmarketcap.com/currencies/burst/,0.0155009
SpaceChain,https://coinmarketcap.com/currencies/spacechain/,0.0537908
Triggers,https://coinmarketcap.com/currencies/triggers/,0.853591
indaHash,https://coinmarketcap.com/currencies/indahash/,0.068486
Game.com,https://coinmarketcap.com/currencies/game/,0.0486054
Presearch,https://coinmarketcap.com/currencies/presearch/,0.175294
Aeon,https://coinmarketcap.com/currencies/aeon/,1.71946
Metaverse ETP,https://coinmarketcap.com/currencies/metaverse/,0.705467
IHT Real Esta...,https://coinmarketcap.com/currencies/iht-real-estate-protocol/,0.082524
CloakCoin,https://coinmarketcap.com/currencies/cloakcoin/,5.19239
bitCNY,https://coinmarketcap.com/currencies/bitcny/,0.1625
Centra,https://coinmarketcap.com/currencies/centra/,0.364904
Blox,https://coinmarketcap.com/currencies/blox/,0.0377147
Nimiq Exchang...,https://coinmarketcap.com/currencies/nimiq/,2.34744
Monetha,https://coinmarketcap.com/currencies/monetha/,0.108479
Unikoin Gold,https://coinmarketcap.com/currencies/unikoin-gold/,0.161728
ERA,https://coinmarketcap.com/currencies/blakestar/,0.0684415
LEOcoin,https://coinmarketcap.com/currencies/leocoin/,0.226212
Mobius,https://coinmarketcap.com/currencies/mobius/,0.060139
KickCoin,https://coinmarketcap.com/currencies/kickico/,0.0505806
Groestlcoin,https://coinmarketcap.com/currencies/groestlcoin/,0.32203
Namecoin,https://coinmarketcap.com/currencies/namecoin/,1.50254
